MS Band Data Logger 2017-3-29
Time Stamp,Band Contact,Skin Temperature(C),Resistivity(Kohms)
02:23:17,WORN,33.760,4197
02:23:22,WORN,33.760,4191
02:23:27,WORN,33.760,4197
02:23:32,WORN,33.760,4171
02:23:37,WORN,33.760,4158
02:23:42,WORN,33.760,4158
02:23:45,WORN,33.770,4158
02:23:46,WORN,33.770,4178
02:23:52,WORN,33.770,4191
02:23:57,WORN,33.770,4184
02:24:02,WORN,33.770,4139
02:24:06,WORN,33.770,4132
02:24:12,WORN,33.770,4139
02:24:15,WORN,33.790,4139
02:24:16,WORN,33.790,4139
02:24:21,WORN,33.790,4165
02:24:27,WORN,33.790,4158
02:24:32,WORN,33.790,4120
02:24:36,WORN,33.790,4113
02:24:42,WORN,33.790,4113
02:24:45,WORN,33.800,4113
02:24:47,WORN,33.800,4107
02:24:51,WORN,33.800,4139
02:24:56,WORN,33.800,4139
02:25:02,WORN,33.800,4139
02:25:06,WORN,33.800,4100
02:25:11,WORN,33.800,4088
02:25:15,WORN,33.820,4088
02:25:17,WORN,33.820,4088
02:25:21,WORN,33.820,4094
02:25:26,WORN,33.820,4120
02:25:32,WORN,33.820,4107
02:25:36,WORN,33.820,4094
02:25:41,WORN,33.820,4069
02:25:45,WORN,33.840,4069
02:25:46,WORN,33.840,4069
02:25:51,WORN,33.840,4063
02:25:56,WORN,33.840,4063
02:26:01,WORN,33.840,4088
02:26:06,WORN,33.840,4088
02:26:11,WORN,33.840,4081
02:26:16,WORN,33.860,4081
02:26:16,WORN,33.860,4044
02:26:21,WORN,33.860,4044
02:26:26,WORN,33.860,4038
02:26:31,WORN,33.860,4038
02:26:36,WORN,33.860,4050
02:26:41,WORN,33.860,4069
02:26:46,WORN,33.880,4069
02:26:46,WORN,33.880,4056
02:26:51,WORN,33.880,4031
02:26:56,WORN,33.880,4019
02:27:01,WORN,33.880,4013
02:27:06,WORN,33.880,4007
02:27:11,WORN,33.880,4025
02:27:16,WORN,33.900,4025
02:27:16,WORN,33.900,4038
02:27:21,WORN,33.900,4038
02:27:26,WORN,33.900,4031
02:27:31,WORN,33.900,3995
02:27:36,WORN,33.900,3989
02:27:41,WORN,33.900,3989
02:27:46,WORN,33.900,3989
02:27:46,WORN,33.900,3989
02:27:51,WORN,33.900,4019
02:27:56,WORN,33.900,4019
02:28:01,WORN,33.900,4013
02:28:06,WORN,33.900,4007
02:28:11,WORN,33.900,3989
02:28:17,WORN,33.900,3970
02:28:17,WORN,33.920,3970
02:28:21,WORN,33.920,3964
02:28:26,WORN,33.920,3964
02:28:30,WORN,33.920,3970
02:28:36,WORN,33.920,3989
02:28:41,WORN,33.920,3989
02:28:45,WORN,33.920,3989
02:28:46,WORN,33.930,3989
02:28:51,WORN,33.930,3976
02:28:56,WORN,33.930,3946
02:29:00,WORN,33.930,3940
02:29:05,WORN,33.930,3940
02:29:11,WORN,33.930,3940
02:29:15,WORN,33.930,3958
02:29:16,WORN,33.960,3958
02:29:20,WORN,33.960,3964
02:29:26,WORN,33.960,3964
02:29:30,WORN,33.960,3940
02:29:35,WORN,33.960,3923
02:29:41,WORN,33.960,3917
02:29:45,WORN,33.960,3917
02:29:47,WORN,33.970,3917
02:29:50,WORN,33.970,3917
02:29:55,WORN,33.970,3917
02:30:00,WORN,33.970,3929
02:30:05,WORN,33.970,3946
02:30:10,WORN,33.970,3940
02:30:15,WORN,33.970,3911
02:30:17,WORN,33.970,3911
02:30:20,WORN,33.970,3899
02:30:25,WORN,33.970,3893
02:30:30,WORN,33.970,3899
02:30:35,WORN,33.970,3899
02:30:40,WORN,33.970,3893
02:30:45,WORN,33.970,3893
02:30:47,WORN,33.990,3893
02:30:50,WORN,33.990,3905
02:30:55,WORN,33.990,3923
02:31:00,WORN,33.990,3923
02:31:05,WORN,33.990,3911
02:31:10,WORN,33.990,3887
02:31:15,WORN,33.990,3882
02:31:16,WORN,33.990,3882
02:31:20,WORN,33.990,3876
02:31:25,WORN,33.990,3870
02:31:30,WORN,33.990,3870
02:31:35,WORN,33.990,3870
02:31:40,WORN,33.990,3899
02:31:45,WORN,33.990,3899
02:31:47,WORN,34.000,3899
02:31:50,WORN,34.000,3893
02:31:55,WORN,34.000,3887
02:32:00,WORN,34.000,3853
02:32:05,WORN,34.000,3847
02:32:10,WORN,34.000,3847
02:32:15,WORN,34.000,3847
02:32:16,WORN,34.000,3847
02:32:20,WORN,34.000,3847
02:32:25,WORN,34.000,3847
02:32:30,WORN,34.000,3853
02:32:35,WORN,34.000,3876
02:32:39,WORN,34.000,3870
02:32:45,WORN,34.000,3858
02:32:47,WORN,34.010,3858
02:32:50,WORN,34.010,3830
02:32:54,WORN,34.010,3824
02:33:00,WORN,34.010,3824
02:33:05,WORN,34.010,3824
02:33:09,WORN,34.010,3824
02:33:15,WORN,34.010,3818
02:33:17,WORN,34.010,3818
02:33:20,WORN,34.010,3841
02:33:24,WORN,34.010,3853
02:33:29,WORN,34.010,3847
02:33:35,WORN,34.010,3847
02:33:39,WORN,34.010,3835
02:33:44,WORN,34.010,3801
02:33:47,WORN,34.040,3801
02:33:50,WORN,34.040,3801
02:33:54,WORN,34.040,3796
02:33:59,WORN,34.040,3796
02:34:05,WORN,34.040,3801
02:34:09,WORN,34.040,3796
02:34:14,WORN,34.040,3813
02:34:17,WORN,34.060,3813
02:34:19,WORN,34.060,3824
02:34:24,WORN,34.060,3824
02:34:29,WORN,34.060,3813
02:34:34,WORN,34.060,3790
02:34:39,WORN,34.060,3796
02:34:44,WORN,34.060,3779
02:34:47,WORN,34.060,3779
02:34:49,WORN,34.060,3773
02:34:54,WORN,34.060,3773
02:34:59,WORN,34.060,3768
02:35:04,WORN,34.060,3773
02:35:09,WORN,34.060,3773
02:35:14,WORN,34.060,3796
02:35:17,WORN,34.060,3796
02:35:19,WORN,34.060,3796
02:35:24,WORN,34.060,3790
02:35:29,WORN,34.060,3779
02:35:34,WORN,34.060,3757
02:35:39,WORN,34.060,3757
02:35:44,WORN,34.060,3751
02:35:47,WORN,34.070,3751
02:35:49,WORN,34.070,3751
02:35:54,WORN,34.070,3751
02:35:59,WORN,34.070,3751
02:36:04,WORN,34.070,3751
02:36:09,WORN,34.070,3751
02:36:14,WORN,34.070,3751
02:36:17,WORN,34.080,3751
02:36:19,WORN,34.080,3751
02:36:24,WORN,34.080,3773
02:36:29,WORN,34.080,3785
02:36:34,WORN,34.080,3779
02:36:39,WORN,34.080,3779
02:36:44,WORN,34.080,3768
02:36:47,WORN,34.060,3768
02:36:48,WORN,34.060,3768
02:36:54,WORN,34.060,3740
02:36:59,WORN,34.060,3740
02:37:03,WORN,34.060,3735
02:37:09,WORN,34.060,3735
02:37:14,WORN,34.060,3735
02:37:18,WORN,34.060,3735
02:37:19,WORN,34.060,3729
02:37:24,WORN,34.060,3735
02:37:29,WORN,34.060,3751
02:37:33,WORN,34.060,3762
02:37:38,WORN,34.060,3757
02:37:44,WORN,34.060,3751
02:37:48,WORN,34.050,3751
02:37:48,WORN,34.050,3740
02:37:53,WORN,34.050,3735
02:37:59,WORN,34.050,3724
02:38:03,WORN,34.050,3713
02:38:08,WORN,34.050,3708
02:38:14,WORN,34.050,3708
02:38:20,WORN,34.060,3708
02:38:20,WORN,34.060,3708
02:38:23,WORN,34.060,3708
02:38:28,WORN,34.060,3702
02:38:33,WORN,34.060,3713
02:38:38,WORN,34.060,3735
02:38:43,WORN,34.060,3735
02:38:48,WORN,34.070,3735
02:38:48,WORN,34.070,3729
02:38:53,WORN,34.070,3718
02:38:58,WORN,34.070,3697
02:39:03,WORN,34.070,3686
02:39:08,WORN,34.070,3686
02:39:13,WORN,34.070,3686
02:39:18,WORN,34.070,3686
02:39:18,WORN,34.070,3686
02:39:23,WORN,34.070,3686
02:39:28,WORN,34.070,3686
02:39:33,WORN,34.070,3686
02:39:38,WORN,34.070,3686
02:39:43,WORN,34.070,3681
02:39:48,WORN,34.070,3713
02:39:48,WORN,34.070,3713
02:39:53,WORN,34.070,3713
02:39:58,WORN,34.070,3708
02:40:03,WORN,34.070,3708
02:40:08,WORN,34.070,3686
02:40:13,WORN,34.070,3686
02:40:18,WORN,34.070,3670
02:40:18,WORN,34.070,3670
02:40:23,WORN,34.070,3670
02:40:28,WORN,34.070,3665
02:40:33,WORN,34.070,3659
02:40:38,WORN,34.070,3659
02:40:43,WORN,34.070,3665
02:40:48,WORN,34.070,3659
02:40:48,WORN,34.060,3659
02:40:53,WORN,34.060,3665
02:40:57,WORN,34.060,3686
02:41:03,WORN,34.060,3691
02:41:08,WORN,34.060,3686
02:41:12,WORN,34.060,3681
02:41:18,WORN,34.060,3681
02:41:18,WORN,34.060,3681
02:41:23,WORN,34.060,3665
02:41:27,WORN,34.060,3659
02:41:33,WORN,34.060,3643
02:41:38,WORN,34.060,3643
02:41:42,WORN,34.060,3638
02:41:48,WORN,34.060,3638
02:41:48,WORN,34.060,3638
02:41:53,WORN,34.060,3638
02:41:57,WORN,34.060,3638
02:42:02,WORN,34.060,3638
02:42:08,WORN,34.060,3665
02:42:12,WORN,34.060,3665
02:42:17,WORN,34.060,3665
02:42:19,WORN,34.080,3665
02:42:24,WORN,34.080,3659
02:42:29,WORN,34.080,3659
02:42:34,WORN,34.080,3654
02:42:39,WORN,34.080,3638
02:42:44,WORN,34.080,3617
02:42:49,WORN,34.080,3617
02:42:50,WORN,34.080,3617
02:42:53,WORN,34.080,3617
02:42:59,WORN,34.080,3617
02:43:04,WORN,34.080,3617
02:43:08,WORN,34.080,3617
02:43:14,WORN,34.080,3612
02:43:19,WORN,34.080,3617
02:43:20,WORN,34.090,3617
02:43:23,WORN,34.090,3638
02:43:29,WORN,34.090,3643
02:43:34,WORN,34.090,3638
02:43:38,WORN,34.090,3633
02:43:43,WORN,34.090,3628
02:43:49,WORN,34.090,3628
02:43:50,WORN,34.110,3628
02:43:53,WORN,34.110,3617
02:43:58,WORN,34.110,3597
02:44:04,WORN,34.110,3591
02:44:08,WORN,34.110,3591
02:44:13,WORN,34.110,3591
02:44:19,WORN,34.110,3586
02:44:20,WORN,34.110,3586
02:44:23,WORN,34.110,3586
02:44:28,WORN,34.110,3586
02:44:33,WORN,34.110,3586
02:44:38,WORN,34.110,3586
02:44:43,WORN,34.110,3612
02:44:48,WORN,34.110,3612
02:44:50,WORN,34.110,3612
02:44:53,WORN,34.110,3607
02:44:58,WORN,34.110,3607
02:45:03,WORN,34.110,3597
02:45:08,WORN,34.110,3597
02:45:13,WORN,34.110,3597
02:45:18,WORN,34.110,3597
02:45:20,WORN,34.110,3597
02:45:23,WORN,34.110,3576
02:45:28,WORN,34.110,3571
02:45:33,WORN,34.110,3566
02:45:38,WORN,34.110,3566
02:45:43,WORN,34.110,3566
02:45:48,WORN,34.110,3566
02:45:50,WORN,34.110,3566
02:45:53,WORN,34.110,3566
02:45:58,WORN,34.110,3561
02:46:03,WORN,34.110,3561
02:46:08,WORN,34.110,3566
02:46:13,WORN,34.110,3576
02:46:18,WORN,34.110,3586
02:46:20,WORN,34.110,3586
02:46:23,WORN,34.110,3586
02:46:28,WORN,34.110,3591
02:46:33,WORN,34.110,3581
02:46:38,WORN,34.110,3576
02:46:43,WORN,34.110,3571
02:46:48,WORN,34.110,3546
02:46:50,WORN,34.110,3546
02:46:53,WORN,34.110,3541
02:46:58,WORN,34.110,3541
02:47:02,WORN,34.110,3541
02:47:08,WORN,34.110,3541
02:47:13,WORN,34.110,3535
02:47:17,WORN,34.110,3535
02:47:20,WORN,34.110,3535
02:47:23,WORN,34.110,3535
02:47:28,WORN,34.110,3535
02:47:32,WORN,34.110,3530
02:47:38,WORN,34.110,3541
02:47:43,WORN,34.110,3561
02:47:47,WORN,34.110,3561
02:47:50,WORN,34.110,3561
02:47:52,WORN,34.110,3556
02:47:57,WORN,34.110,3556
02:48:02,WORN,34.110,3551
02:48:07,WORN,34.110,3551
02:48:12,WORN,34.110,3541
02:48:17,WORN,34.110,3515
02:48:21,WORN,34.130,3515
02:48:22,WORN,34.130,3511
02:48:27,WORN,34.130,3511
02:48:32,WORN,34.130,3515
02:48:37,WORN,34.130,3515
02:48:42,WORN,34.130,3511
02:48:47,WORN,34.130,3511
02:48:51,WORN,34.130,3511
02:48:52,WORN,34.130,3511
02:48:57,WORN,34.130,3511
02:49:02,WORN,34.130,3511
02:49:07,WORN,34.130,3511
02:49:12,WORN,34.130,3535
02:49:17,WORN,34.130,3541
02:49:21,WORN,34.130,3541
02:49:22,WORN,34.130,3535
02:49:27,WORN,34.130,3530
02:49:32,WORN,34.130,3530
02:49:37,WORN,34.130,3520
