asfasfasd
Time Stamp,HR Status,Heart Rate(bpm),RR
06:33:24,LOCKED,51,1.21122
06:33:24,LOCKED,50,1.21122
06:33:26,LOCKED,50,1.22781
06:33:26,LOCKED,50,1.22781
06:33:27,LOCKED,50,1.32736
06:33:27,LOCKED,50,1.32736
06:33:27,LOCKED,50,1.32736
06:33:28,LOCKED,50,1.24440
06:33:28,LOCKED,49,1.24440
06:33:29,LOCKED,49,1.21122
06:33:29,LOCKED,48,1.21122
06:33:31,LOCKED,48,1.21122
06:33:31,LOCKED,48,1.21122
06:33:32,LOCKED,48,1.21122
06:33:32,LOCKED,48,1.21122
06:33:33,LOCKED,48,1.21122
06:33:33,LOCKED,48,0.03318
06:33:33,LOCKED,48,0.03318
06:33:33,LOCKED,48,0.03318
06:33:34,LOCKED,48,1.29418
06:33:34,LOCKED,48,1.29418
06:33:36,LOCKED,48,1.27758
06:33:36,LOCKED,47,1.27758
06:33:37,LOCKED,47,1.22781
06:33:37,LOCKED,47,1.22781
06:33:37,LOCKED,47,1.22781
06:33:38,LOCKED,47,1.24440
06:33:38,LOCKED,47,1.24440
06:33:39,LOCKED,47,1.22781
06:33:39,LOCKED,48,1.22781
06:33:41,LOCKED,48,1.16144
06:33:41,LOCKED,48,1.16144
06:33:42,LOCKED,48,1.14485
06:33:42,LOCKED,54,1.14485
06:33:43,LOCKED,54,1.24440
06:33:43,LOCKED,53,1.24440
06:33:43,LOCKED,53,1.24440
06:33:44,LOCKED,53,1.26099
06:33:44,LOCKED,53,1.26099
06:33:46,LOCKED,53,1.29418
06:33:46,LOCKED,53,1.29418
06:33:47,LOCKED,53,1.27758
06:33:47,LOCKED,57,1.27758
06:33:48,LOCKED,57,1.27758
06:33:48,LOCKED,56,1.27758
06:33:48,LOCKED,56,1.27758
06:33:49,LOCKED,56,1.21122
06:33:49,LOCKED,56,1.21122
06:33:51,LOCKED,56,1.27758
06:33:51,LOCKED,55,1.27758
06:33:52,LOCKED,55,1.19462
06:33:52,LOCKED,54,1.19462
06:33:53,LOCKED,54,1.19462
06:33:53,LOCKED,54,1.19462
06:33:53,LOCKED,54,1.19462
06:33:54,LOCKED,54,1.24440
06:33:54,LOCKED,54,1.24440
06:33:55,LOCKED,54,1.19462
06:33:55,LOCKED,53,1.19462
06:33:57,LOCKED,53,1.22781
06:33:57,LOCKED,53,1.22781
06:33:58,LOCKED,53,1.17803
06:33:58,LOCKED,52,1.17803
06:33:59,LOCKED,52,1.21122
06:33:59,LOCKED,52,1.21122
06:33:59,LOCKED,52,1.21122
06:34:00,LOCKED,52,1.26099
06:34:00,LOCKED,51,1.26099
06:34:02,LOCKED,51,1.31077
06:34:02,LOCKED,51,1.31077
06:34:03,LOCKED,51,1.29418
06:34:03,LOCKED,50,1.29418
06:34:03,LOCKED,50,1.29418
06:34:04,LOCKED,50,1.24440
06:34:04,LOCKED,49,1.24440
06:34:05,LOCKED,49,1.24440
06:34:05,LOCKED,52,1.24440
06:34:07,LOCKED,52,1.26099
06:34:07,LOCKED,51,1.26099
06:34:08,LOCKED,51,1.34395
06:34:08,LOCKED,51,1.34395
06:34:08,LOCKED,51,1.34395
06:34:09,LOCKED,51,1.26099
06:34:09,LOCKED,50,1.26099
06:34:10,LOCKED,50,1.22781
06:34:10,LOCKED,50,1.22781
06:34:12,LOCKED,50,1.24440
06:34:12,LOCKED,50,1.24440
06:34:13,LOCKED,50,1.22781
06:34:13,LOCKED,50,1.22781
06:34:13,LOCKED,50,1.22781
06:34:14,LOCKED,50,1.27758
06:34:14,LOCKED,50,1.27758
06:34:16,LOCKED,50,1.27758
06:34:16,LOCKED,49,1.27758
06:34:17,LOCKED,49,1.24440
06:34:17,LOCKED,49,1.24440
06:34:17,LOCKED,49,1.24440
06:34:18,LOCKED,49,1.24440
06:34:18,LOCKED,49,1.24440
06:34:19,LOCKED,49,1.27758
06:34:19,LOCKED,48,1.27758
06:34:20,LOCKED,48,1.22781
06:34:20,LOCKED,48,1.22781
06:34:22,LOCKED,48,1.26099
06:34:22,LOCKED,48,1.26099
06:34:22,LOCKED,48,1.26099
06:34:23,LOCKED,48,1.24440
06:34:23,LOCKED,48,1.24440
06:34:24,LOCKED,48,1.21122
06:34:24,LOCKED,47,1.21122
06:34:25,LOCKED,47,1.24440
06:34:25,LOCKED,47,1.24440
06:34:27,LOCKED,47,1.27758
06:34:27,LOCKED,47,1.27758
06:34:27,LOCKED,47,1.27758
06:34:28,LOCKED,47,1.31077
06:34:28,LOCKED,47,1.31077
06:34:29,LOCKED,47,1.36054
06:34:29,LOCKED,47,1.36054
06:34:31,LOCKED,47,1.29418
06:34:31,LOCKED,54,1.29418
06:34:31,LOCKED,54,1.29418
06:34:32,LOCKED,54,1.24440
06:34:32,LOCKED,53,1.24440
06:34:33,LOCKED,53,1.22781
06:34:33,LOCKED,53,1.22781
06:34:34,LOCKED,53,1.27758
06:34:34,LOCKED,52,1.27758
06:34:36,LOCKED,52,1.22781
06:34:36,LOCKED,52,1.22781
06:34:36,LOCKED,52,1.22781
06:34:37,LOCKED,52,1.31077
06:34:37,LOCKED,52,1.31077
06:34:38,LOCKED,52,1.29418
06:34:38,LOCKED,51,1.29418
06:34:40,LOCKED,51,1.26099
06:34:40,LOCKED,51,1.26099
06:34:41,LOCKED,51,1.26099
06:34:41,LOCKED,50,1.26099
06:34:41,LOCKED,50,1.26099
06:34:42,LOCKED,50,1.32736
06:34:42,LOCKED,50,1.32736
06:34:43,LOCKED,50,1.27758
06:34:43,LOCKED,49,1.27758
06:34:45,LOCKED,49,1.26099
06:34:45,LOCKED,49,1.26099
06:34:45,LOCKED,49,1.26099
06:34:46,LOCKED,49,1.24440
06:34:46,LOCKED,48,1.24440
06:34:47,LOCKED,48,1.24440
06:34:47,LOCKED,48,1.24440
06:34:48,LOCKED,48,1.21122
06:34:48,LOCKED,48,1.21122
06:34:50,LOCKED,48,1.24440
06:34:50,LOCKED,47,1.24440
06:34:50,LOCKED,47,1.24440
06:34:51,LOCKED,47,1.24440
06:34:51,LOCKED,47,1.24440
06:34:52,LOCKED,47,1.22781
06:34:52,LOCKED,47,1.22781
06:34:53,LOCKED,47,1.32736
06:34:53,LOCKED,47,1.32736
06:34:55,LOCKED,47,1.29418
06:34:55,LOCKED,47,1.29418
06:34:55,LOCKED,47,1.29418
06:34:56,LOCKED,47,1.19462
06:34:56,LOCKED,54,1.19462
06:34:57,LOCKED,54,1.21122
06:34:57,LOCKED,53,1.21122
06:34:58,LOCKED,53,1.27758
06:34:58,LOCKED,53,1.27758
06:35:00,LOCKED,53,1.31077
06:35:00,LOCKED,53,1.31077
06:35:00,LOCKED,53,1.31077
06:35:01,LOCKED,53,1.24440
06:35:01,LOCKED,52,1.24440
06:35:02,LOCKED,52,1.24440
06:35:02,LOCKED,52,1.24440
06:35:04,LOCKED,52,1.27758
06:35:04,LOCKED,51,1.27758
06:35:05,LOCKED,51,1.24440
06:35:05,LOCKED,51,1.24440
06:35:05,LOCKED,51,1.24440
06:35:06,LOCKED,51,1.24440
06:35:06,LOCKED,51,1.24440
06:35:07,LOCKED,51,1.29418
06:35:07,LOCKED,50,1.29418
06:35:09,LOCKED,50,1.22781
06:35:09,LOCKED,50,1.22781
06:35:10,LOCKED,50,1.19462
06:35:10,LOCKED,49,1.19462
06:35:10,LOCKED,49,1.19462
06:35:11,LOCKED,49,1.19462
06:35:11,LOCKED,49,1.19462
06:35:12,LOCKED,49,1.24440
06:35:12,LOCKED,49,1.24440
06:35:13,LOCKED,49,1.24440
06:35:13,LOCKED,48,1.24440
06:35:15,LOCKED,48,1.19462
06:35:15,LOCKED,48,1.19462
06:35:15,LOCKED,48,1.19462
06:35:16,LOCKED,48,1.22781
06:35:16,LOCKED,48,1.22781
06:35:17,LOCKED,48,1.21122
06:35:17,LOCKED,48,1.21122
06:35:18,LOCKED,48,1.12826
06:35:18,LOCKED,55,1.12826
06:35:19,LOCKED,55,1.22781
06:35:19,LOCKED,54,1.22781
06:35:20,LOCKED,54,1.02870
06:35:20,LOCKED,54,1.02870
06:35:21,LOCKED,54,1.02870
06:35:21,LOCKED,54,1.02870
06:35:23,LOCKED,54,1.19462
06:35:23,LOCKED,54,1.19462
06:35:24,LOCKED,54,1.04530
06:35:24,LOCKED,54,1.04530
06:35:24,LOCKED,54,1.04530
06:35:25,LOCKED,54,1.12826
06:35:26,LOCKED,54,0.84619
06:35:26,LOCKED,54,0.84619
06:35:27,LOCKED,54,0.87938
06:35:27,LOCKED,54,0.87938
06:35:27,LOCKED,54,0.81301
06:35:27,LOCKED,55,0.81301
06:35:28,LOCKED,55,0.91256
06:35:28,LOCKED,55,0.91256
06:35:29,LOCKED,55,0.79642
06:35:29,LOCKED,56,0.79642
06:35:30,LOCKED,56,0.84619
06:35:30,LOCKED,56,0.21570
06:35:30,LOCKED,56,0.21570
06:35:31,LOCKED,56,1.21122
06:35:31,LOCKED,57,1.21122
06:35:32,LOCKED,57,0.82960
06:35:32,LOCKED,56,0.82960
06:35:33,LOCKED,56,0.77982
06:35:33,LOCKED,57,0.77982
06:35:34,LOCKED,57,0.76323
06:35:34,LOCKED,57,0.73005
06:35:34,LOCKED,58,0.73005
06:35:35,LOCKED,58,0.71346
06:35:35,LOCKED,59,0.71346
06:35:36,LOCKED,59,0.71346
06:35:37,LOCKED,59,0.76323
06:35:37,LOCKED,60,0.76323
06:35:37,LOCKED,83,0.76323
06:35:38,LOCKED,83,0.68027
06:35:39,LOCKED,83,0.63050
06:35:39,LOCKED,83,0.63050
06:35:39,LOCKED,83,0.64709
06:35:39,LOCKED,83,0.64709
06:35:40,LOCKED,83,0.76323
06:35:40,LOCKED,83,0.76323
06:35:41,LOCKED,83,0.76323
06:35:42,LOCKED,83,0.84619
06:35:42,LOCKED,83,0.84619
06:35:42,LOCKED,83,0.64709
06:35:42,LOCKED,82,0.64709
06:35:43,LOCKED,82,0.81301
06:35:43,LOCKED,82,0.81301
06:35:44,LOCKED,82,1.11166
06:35:44,LOCKED,82,1.11166
06:35:45,LOCKED,82,1.24440
06:35:45,LOCKED,81,1.24440
06:35:46,LOCKED,81,0.71346
06:35:46,LOCKED,80,0.71346
06:35:47,LOCKED,80,0.66368
06:35:48,LOCKED,80,0.77982
06:35:48,LOCKED,80,0.77982
06:35:48,LOCKED,80,0.34843
06:35:48,LOCKED,80,0.34843
06:35:49,LOCKED,80,0.96234
06:35:49,LOCKED,80,0.96234
06:35:50,LOCKED,80,0.87938
06:35:50,LOCKED,80,0.41480
06:35:50,LOCKED,78,0.41480
06:35:51,LOCKED,78,0.84619
06:35:51,LOCKED,78,0.41480
06:35:51,LOCKED,78,0.41480
06:35:52,LOCKED,78,0.82960
06:35:52,LOCKED,78,0.82960
06:35:53,LOCKED,78,0.56413
06:35:53,LOCKED,77,0.56413
06:35:54,LOCKED,77,0.74664
06:35:54,LOCKED,77,0.56413
06:35:54,LOCKED,77,0.56413
06:35:55,LOCKED,77,0.94574
06:35:55,LOCKED,76,0.94574
06:35:56,LOCKED,76,0.89597
06:35:56,LOCKED,76,0.89597
06:35:57,LOCKED,76,0.66368
06:35:58,LOCKED,76,0.87938
06:35:58,LOCKED,75,0.87938
06:35:58,LOCKED,75,0.87938
06:35:59,LOCKED,75,1.06189
06:35:59,LOCKED,75,1.06189
06:36:00,LOCKED,75,1.14485
06:36:00,LOCKED,74,1.14485
06:36:01,LOCKED,74,0.92915
06:36:01,LOCKED,74,0.66368
06:36:01,LOCKED,73,0.66368
06:36:02,LOCKED,73,0.94574
06:36:02,LOCKED,73,0.94574
06:36:03,LOCKED,73,0.51435
06:36:03,LOCKED,72,0.51435
06:36:04,LOCKED,72,0.92915
06:36:04,LOCKED,72,0.31525
06:36:04,LOCKED,49,0.31525
06:36:06,LOCKED,49,1.44350
06:36:06,LOCKED,49,1.44350
06:36:06,LOCKED,49,1.44350
06:36:07,LOCKED,49,1.47669
06:36:07,LOCKED,49,1.47669
06:36:08,LOCKED,49,1.47669
06:36:08,LOCKED,48,1.47669
06:36:08,LOCKED,48,1.47669
06:36:10,LOCKED,48,1.41032
06:36:10,LOCKED,48,1.41032
06:36:11,LOCKED,48,1.42691
06:36:11,LOCKED,47,1.42691
06:36:11,LOCKED,47,1.42691
06:36:13,LOCKED,47,1.42691
06:36:13,LOCKED,47,1.42691
06:36:14,LOCKED,47,1.44350
06:36:14,LOCKED,46,1.44350
06:36:14,LOCKED,46,1.44350
06:36:16,LOCKED,46,1.41032
06:36:16,LOCKED,46,1.41032
06:36:17,LOCKED,46,1.46010
06:36:17,LOCKED,46,1.46010
06:36:17,LOCKED,45,1.46010
06:36:19,LOCKED,45,1.46010
06:36:19,LOCKED,45,1.46010
06:36:20,LOCKED,45,1.42691
06:36:20,LOCKED,45,1.42691
06:36:21,LOCKED,45,1.41032
06:36:21,LOCKED,48,1.41032
06:36:21,LOCKED,48,1.41032
06:36:23,LOCKED,48,1.37714
06:36:23,LOCKED,47,1.37714
06:36:24,LOCKED,47,1.31077
06:36:24,LOCKED,47,1.31077
06:36:25,LOCKED,47,1.31077
06:36:25,LOCKED,47,1.31077
06:36:25,LOCKED,47,1.31077
06:36:27,LOCKED,47,1.22781
06:36:27,LOCKED,52,1.22781
06:36:28,LOCKED,52,1.27758
06:36:28,LOCKED,51,1.27758
06:36:29,LOCKED,51,1.27758
06:36:29,LOCKED,51,1.27758
06:36:30,LOCKED,51,1.29418
06:36:30,LOCKED,51,1.29418
06:36:30,LOCKED,51,1.29418
06:36:32,LOCKED,51,1.12826
06:36:32,LOCKED,50,1.12826
06:36:33,LOCKED,50,1.39373
06:36:33,LOCKED,50,1.39373
06:36:34,LOCKED,50,1.31077
06:36:34,LOCKED,50,1.31077
06:36:34,LOCKED,50,1.31077
06:36:36,LOCKED,50,1.31077
06:36:36,LOCKED,49,1.31077
06:36:37,LOCKED,49,1.29418
06:36:37,LOCKED,53,1.29418
06:36:38,LOCKED,53,1.27758
06:36:38,LOCKED,53,1.27758
06:36:39,LOCKED,53,1.12826
06:36:39,LOCKED,52,1.12826
06:36:40,LOCKED,52,0.56413
06:36:40,LOCKED,52,0.38162
06:36:40,LOCKED,52,0.38162
06:36:41,LOCKED,52,0.34843
06:36:41,LOCKED,52,0.34843
06:36:42,LOCKED,52,1.16144
06:36:42,LOCKED,53,1.16144
06:36:43,LOCKED,53,1.06189
06:36:43,LOCKED,53,1.06189
06:36:44,LOCKED,53,1.01211
06:36:44,LOCKED,53,1.01211
06:36:45,LOCKED,53,1.26099
06:36:45,LOCKED,53,1.26099
06:36:45,LOCKED,53,1.26099
06:36:46,LOCKED,53,1.39373
06:36:46,LOCKED,53,1.39373
06:36:48,LOCKED,53,1.42691
06:36:48,LOCKED,53,1.42691
06:36:49,LOCKED,53,1.31077
06:36:49,LOCKED,52,1.31077
06:36:49,LOCKED,52,1.31077
06:36:50,LOCKED,52,1.29418
06:36:50,LOCKED,52,1.29418
06:36:52,LOCKED,52,1.62602
06:36:52,LOCKED,51,1.62602
06:36:52,LOCKED,51,1.62602
06:36:54,LOCKED,51,1.41032
06:36:54,LOCKED,51,1.41032
06:36:55,LOCKED,51,1.31077
06:36:55,LOCKED,50,1.31077
06:36:56,LOCKED,50,1.31077
06:36:56,LOCKED,52,1.31077
06:36:56,LOCKED,52,1.31077
06:36:58,LOCKED,52,1.52646
06:36:58,LOCKED,52,1.52646
06:36:59,LOCKED,52,1.49328
06:36:59,LOCKED,51,1.49328
06:36:59,LOCKED,51,1.49328
06:37:01,LOCKED,51,1.47669
06:37:01,LOCKED,51,1.47669
06:37:02,LOCKED,51,1.44350
06:37:02,LOCKED,52,1.44350
06:37:02,LOCKED,52,1.44350
06:37:04,LOCKED,52,1.41032
06:37:04,LOCKED,52,1.41032
06:37:05,LOCKED,52,1.31077
06:37:05,LOCKED,51,1.31077
06:37:05,LOCKED,51,1.31077
06:37:06,LOCKED,51,1.59283
06:37:06,LOCKED,51,1.59283
06:37:08,LOCKED,51,1.44350
06:37:08,LOCKED,50,1.44350
06:37:09,LOCKED,50,1.42691
06:37:09,LOCKED,50,1.42691
06:37:09,LOCKED,50,1.42691
06:37:11,LOCKED,50,1.41032
06:37:11,LOCKED,49,1.41032
06:37:12,LOCKED,49,1.39373
06:37:12,LOCKED,48,1.39373
06:37:12,LOCKED,48,1.39373
06:37:13,LOCKED,48,1.37714
06:37:13,LOCKED,48,1.37714
06:37:15,LOCKED,48,1.34395
06:37:15,LOCKED,47,1.34395
06:37:16,LOCKED,47,1.32736
06:37:16,LOCKED,47,1.32736
06:37:16,LOCKED,47,1.32736
06:37:18,LOCKED,47,1.42691
06:37:18,LOCKED,46,1.42691
06:37:19,LOCKED,46,1.46010
06:37:19,LOCKED,46,1.46010
06:37:19,LOCKED,46,1.46010
06:37:20,LOCKED,46,1.42691
06:37:20,LOCKED,45,1.42691
06:37:22,LOCKED,45,1.31077
06:37:22,LOCKED,44,1.31077
06:37:23,LOCKED,44,1.34395
06:37:23,LOCKED,44,1.34395
06:37:23,LOCKED,44,1.34395
06:37:24,LOCKED,44,1.31077
06:37:24,LOCKED,43,1.31077
06:37:26,LOCKED,43,1.29418
06:37:26,LOCKED,43,1.29418
06:37:27,LOCKED,43,1.21122
06:37:27,LOCKED,43,1.21122
06:37:28,LOCKED,43,1.27758
06:37:28,LOCKED,43,1.27758
06:37:28,LOCKED,43,1.27758
06:37:30,LOCKED,43,1.37714
06:37:30,LOCKED,44,1.37714
06:37:31,LOCKED,44,1.37714
06:37:31,LOCKED,44,1.37714
06:37:31,LOCKED,44,1.37714
06:37:32,LOCKED,44,1.26099
06:37:32,LOCKED,52,1.26099
06:37:34,LOCKED,52,1.31077
06:37:34,LOCKED,51,1.31077
06:37:35,LOCKED,51,1.36054
06:37:35,LOCKED,51,1.36054
06:37:36,LOCKED,51,1.26099
06:37:36,LOCKED,50,1.26099
06:37:36,LOCKED,50,1.26099
06:37:37,LOCKED,50,1.29418
06:37:37,LOCKED,55,1.29418
06:37:39,LOCKED,55,1.11166
06:37:39,LOCKED,54,1.11166
06:37:39,LOCKED,54,1.11166
06:37:40,LOCKED,54,1.75875
06:37:40,LOCKED,54,1.75875
06:37:42,LOCKED,54,1.31077
06:37:42,LOCKED,53,1.31077
06:37:43,LOCKED,53,1.27758
06:37:43,LOCKED,53,1.27758
06:37:44,LOCKED,53,1.24440
06:37:44,LOCKED,52,1.24440
06:37:44,LOCKED,52,0.03318
06:37:44,LOCKED,52,0.03318
06:37:46,LOCKED,52,1.31077
06:37:46,LOCKED,53,1.31077
06:37:47,LOCKED,53,1.39373
06:37:47,LOCKED,53,1.39373
06:37:48,LOCKED,53,1.24440
06:37:48,LOCKED,52,1.24440
06:37:48,LOCKED,52,1.24440
06:37:49,LOCKED,52,1.24440
06:37:49,LOCKED,52,1.24440
06:37:51,LOCKED,52,1.27758
06:37:51,LOCKED,49,1.27758
06:37:51,LOCKED,49,1.27758
06:37:52,LOCKED,49,1.49328
06:37:52,LOCKED,49,1.49328
06:37:54,LOCKED,49,1.39373
06:37:54,LOCKED,48,1.39373
06:37:55,LOCKED,48,1.32736
06:37:55,LOCKED,48,1.32736
06:37:55,LOCKED,48,1.32736
06:37:56,LOCKED,48,1.24440
06:37:56,LOCKED,54,1.24440
06:37:57,LOCKED,54,1.26099
06:37:57,LOCKED,53,1.26099
06:37:59,LOCKED,53,1.29418
06:37:59,LOCKED,53,1.29418
06:38:00,LOCKED,53,1.36054
06:38:00,LOCKED,52,1.36054
06:38:00,LOCKED,52,1.36054
06:38:01,LOCKED,52,1.27758
06:38:01,LOCKED,52,1.27758
06:38:03,LOCKED,52,1.31077
06:38:03,LOCKED,51,1.31077
06:38:04,LOCKED,51,1.29418
06:38:04,LOCKED,51,1.29418
06:38:04,LOCKED,51,1.29418
06:38:05,LOCKED,51,1.29418
06:38:05,LOCKED,50,1.29418
06:38:07,LOCKED,50,1.29418
06:38:07,LOCKED,50,1.29418
06:38:08,LOCKED,50,1.24440
06:38:08,LOCKED,49,1.24440
06:38:09,LOCKED,49,1.19462
06:38:09,LOCKED,49,1.19462
06:38:09,LOCKED,49,1.19462
06:38:10,LOCKED,49,1.24440
06:38:10,LOCKED,49,1.24440
06:38:12,LOCKED,49,1.29418
06:38:12,LOCKED,48,1.29418
06:38:13,LOCKED,48,1.37714
06:38:13,LOCKED,48,1.37714
06:38:13,LOCKED,48,1.37714
06:38:14,LOCKED,48,1.32736
06:38:14,LOCKED,52,1.32736
06:38:16,LOCKED,52,1.32736
06:38:16,LOCKED,51,1.32736
06:38:17,LOCKED,51,1.31077
06:38:17,LOCKED,51,1.31077
06:38:17,LOCKED,51,1.31077
06:38:18,LOCKED,51,1.29418
06:38:18,LOCKED,50,1.29418
06:38:19,LOCKED,50,1.29418
06:38:19,LOCKED,50,1.29418
06:38:21,LOCKED,50,1.31077
06:38:21,LOCKED,50,1.31077
06:38:21,LOCKED,50,1.31077
06:38:22,LOCKED,50,1.37714
06:38:22,LOCKED,49,1.37714
06:38:23,LOCKED,49,1.34395
06:38:23,LOCKED,49,1.34395
06:38:25,LOCKED,49,1.31077
06:38:25,LOCKED,48,1.31077
06:38:25,LOCKED,48,1.31077
06:38:26,LOCKED,48,1.41032
06:38:26,LOCKED,48,1.41032
06:38:28,LOCKED,48,1.39373
06:38:28,LOCKED,47,1.39373
06:38:29,LOCKED,47,1.37714
06:38:29,LOCKED,46,1.37714
06:38:29,LOCKED,46,1.37714
06:38:30,LOCKED,46,1.32736
06:38:30,LOCKED,46,1.32736
06:38:32,LOCKED,46,1.32736
06:38:32,LOCKED,46,1.32736
06:38:33,LOCKED,46,1.34395
06:38:33,LOCKED,46,1.34395
06:38:33,LOCKED,46,1.34395
06:38:34,LOCKED,46,1.29418
06:38:34,LOCKED,45,1.29418
06:38:36,LOCKED,45,1.31077
06:38:36,LOCKED,45,1.31077
06:38:37,LOCKED,45,1.34395
06:38:37,LOCKED,45,1.34395
06:38:37,LOCKED,45,1.34395
06:38:38,LOCKED,45,1.22781
06:38:38,LOCKED,52,1.22781
06:38:39,LOCKED,52,1.24440
06:38:39,LOCKED,51,1.24440
06:38:41,LOCKED,51,1.32736
06:38:41,LOCKED,51,1.32736
06:38:41,LOCKED,51,1.32736
06:38:42,LOCKED,51,1.36054
06:38:42,LOCKED,51,1.36054
06:38:44,LOCKED,51,1.41032
06:38:44,LOCKED,51,0.04978
06:38:44,LOCKED,47,0.04978
06:38:45,LOCKED,47,1.32736
06:38:45,LOCKED,49,1.32736
06:38:45,LOCKED,49,1.32736
06:38:46,LOCKED,49,1.29418
06:38:46,LOCKED,49,1.29418
06:38:47,LOCKED,49,1.32736
06:38:47,LOCKED,49,1.32736
06:38:49,LOCKED,49,1.34395
06:38:49,LOCKED,48,1.34395
06:38:49,LOCKED,48,1.34395
06:38:50,LOCKED,48,1.32736
06:38:50,LOCKED,48,1.32736
06:38:52,LOCKED,48,1.36054
06:38:52,LOCKED,48,1.36054
06:38:53,LOCKED,48,1.27758
06:38:53,LOCKED,47,1.27758
06:38:53,LOCKED,47,1.27758
06:38:54,LOCKED,47,1.31077
06:38:54,LOCKED,47,1.31077
06:38:55,LOCKED,47,1.31077
06:38:55,LOCKED,47,1.31077
06:38:57,LOCKED,47,1.27758
06:38:57,LOCKED,47,1.27758
06:38:57,LOCKED,47,1.27758
06:38:58,LOCKED,47,1.36054
06:38:58,LOCKED,47,1.36054
06:39:00,LOCKED,47,1.46010
06:39:00,LOCKED,46,1.46010
06:39:01,LOCKED,46,1.27758
06:39:01,LOCKED,46,1.27758
06:39:01,LOCKED,46,1.27758
06:39:02,LOCKED,46,1.32736
06:39:02,LOCKED,46,1.32736
06:39:03,LOCKED,46,1.29418
06:39:03,LOCKED,47,1.29418
06:39:05,LOCKED,47,1.19462
06:39:05,LOCKED,46,1.19462
06:39:06,LOCKED,46,1.07848
06:39:06,LOCKED,47,1.07848
06:39:06,LOCKED,48,1.07848
06:39:07,LOCKED,48,1.12826
06:39:07,LOCKED,49,1.12826
06:39:08,LOCKED,49,1.11166
06:39:08,LOCKED,49,1.11166
06:39:09,LOCKED,49,1.14485
06:39:09,LOCKED,50,1.14485
06:39:10,LOCKED,50,1.07848
06:39:10,LOCKED,52,1.07848
06:39:11,LOCKED,52,0.96234
06:39:11,LOCKED,54,0.96234
06:39:12,LOCKED,54,0.96234
06:39:12,LOCKED,55,0.96234
06:39:13,LOCKED,55,1.02870
06:39:13,LOCKED,57,1.02870
06:39:14,LOCKED,57,1.09507
06:39:14,LOCKED,57,1.09507
06:39:15,LOCKED,57,1.12826
06:39:15,LOCKED,56,1.12826
06:39:17,LOCKED,56,1.12826
06:39:17,LOCKED,56,1.12826
06:39:17,LOCKED,56,0.63050
06:39:17,LOCKED,56,0.63050
06:39:18,LOCKED,56,0.79642
06:39:19,LOCKED,56,0.76323
06:39:19,LOCKED,57,0.76323
06:39:20,LOCKED,57,0.86278
06:39:20,LOCKED,57,0.86278
06:39:21,LOCKED,57,0.94574
06:39:21,LOCKED,58,0.94574
06:39:21,LOCKED,58,0.92915
06:39:21,LOCKED,58,0.92915
06:39:22,LOCKED,58,0.84619
06:39:22,LOCKED,59,0.84619
06:39:23,LOCKED,59,0.77982
06:39:23,LOCKED,59,0.77982
06:39:24,LOCKED,59,0.86278
06:39:25,LOCKED,59,0.84619
06:39:25,LOCKED,60,0.84619
06:39:26,LOCKED,60,0.84619
06:39:26,LOCKED,61,0.84619
06:39:26,LOCKED,61,0.87938
06:39:26,LOCKED,62,0.87938
06:39:27,LOCKED,62,0.81301
06:39:27,LOCKED,69,0.81301
06:39:28,LOCKED,69,0.89597
06:39:28,LOCKED,68,0.89597
06:39:29,LOCKED,68,0.89597
06:39:29,LOCKED,69,0.89597
06:39:30,LOCKED,69,0.97893
06:39:30,LOCKED,68,0.97893
06:39:31,LOCKED,68,0.97893
06:39:32,LOCKED,68,0.58072
06:39:32,LOCKED,67,0.58072
06:39:33,LOCKED,67,1.06189
06:39:33,LOCKED,68,1.06189
06:39:33,LOCKED,68,1.06189
06:39:34,LOCKED,68,1.17803
06:39:34,LOCKED,67,1.17803
06:39:35,LOCKED,67,1.14485
06:39:35,LOCKED,66,1.14485
06:39:36,LOCKED,66,1.01211
06:39:37,LOCKED,66,0.49776
06:39:37,LOCKED,65,0.49776
06:39:38,LOCKED,65,1.12826
06:39:38,LOCKED,65,1.12826
06:39:38,LOCKED,65,1.12826
06:39:39,LOCKED,65,1.36054
06:39:39,LOCKED,55,1.36054
06:39:40,LOCKED,55,1.17803
06:39:40,LOCKED,54,1.17803
06:39:41,LOCKED,54,1.17803
06:39:41,LOCKED,54,1.17803
06:39:43,LOCKED,54,1.19462
06:39:43,LOCKED,54,1.19462
06:39:43,LOCKED,54,1.19462
06:39:44,LOCKED,54,1.69238
06:39:44,LOCKED,53,1.69238
06:39:46,LOCKED,53,1.36054
06:39:46,LOCKED,52,1.36054
06:39:46,LOCKED,52,1.36054
06:39:47,LOCKED,52,1.36054
06:39:47,LOCKED,52,1.36054
06:39:48,LOCKED,52,1.31077
06:39:48,LOCKED,51,1.31077
06:39:50,LOCKED,51,1.27758
06:39:50,LOCKED,51,1.27758
06:39:50,LOCKED,51,1.27758
06:39:51,LOCKED,51,1.21122
06:39:51,LOCKED,50,1.21122
06:39:52,LOCKED,50,1.22781
06:39:52,LOCKED,50,1.22781
06:39:53,LOCKED,50,1.29418
06:39:53,LOCKED,50,1.29418
06:39:55,LOCKED,50,1.29418
06:39:55,LOCKED,52,1.29418
06:39:55,LOCKED,52,1.29418
06:39:56,LOCKED,52,1.24440
06:39:56,LOCKED,51,1.24440
06:39:57,LOCKED,51,1.26099
06:39:57,LOCKED,51,1.26099
06:39:58,LOCKED,51,1.27758
06:39:58,LOCKED,51,1.27758
